F,Altitude,Country,Fragmentation_Devices,Fragmentation_Devices_Type,Fragmentation_Devices_Weight,Fragmentation_Devices_Weight_Tons,High_Explosives,High_Explosives_Type,High_Explosives_Weight,High_Explosives_Weight_Tons,Incendiary_Devices,Incendiary_Devices_Type,Incendiary_Devices_Weight,Incendiary_Devices_Weight_Tons,Mission_Date,Mission_ID,Takeoff_Base,Takeoff_Latitude,Takeoff_Location,Takeoff_Longitude,Target_City,Target_Country,Target_Latitude,Target_Longitude,Theater_of_Operations,Total_Weight,Total_Weight_Tons
A36,,USA,,,,,64,500 LB GP (GP-M43/M64),,16,,,,,7/20/1943,172337,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,GELA,ITALY,37.07,14.25,MTO,,16
A36,,USA,,,,,21,500 LB GP (GP-M43/M64),,5.25,,,,,7/20/1943,172545,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MONTE CORVINO PUGLI,ITALY,40,14,MTO,,5.25
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,7/21/1943,172611,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CATANIA,ITALY,37.52,15.08,MTO,,0
A36,,USA,,,,,36,500 LB GP (GP-M43/M64),,9,,,,,7/22/1943,172871,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,PETRALIA,ITALY,37.8,14.1,MTO,,9
A36,,USA,,,,,36,500 LB GP (GP-M43/M64),,9,,,,,7/22/1943,172872,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,RANDAZZO,ITALY,37.7,14.93,MTO,,9
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,7/22/1943,172875,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CERAMI,ITALY,37.57,14.25,MTO,,6
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,7/22/1943,172889,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,BATTIPAGLIA,ITALY,40.62,14.97,MTO,,3
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,7/22/1943,172900,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,NICOSIA,ITALY,37.75,14.38,MTO,,0
A36,,USA,,,,,23,500 LB GP (GP-M43/M64),,5.75,,,,,7/23/1943,173146,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CROTONE,ITALY,39.08,17.13,MTO,,5.75
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,7/23/1943,173150,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SAN GATA,ITALY,38.08,16.53,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,7/23/1943,173152,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,TERMINI,ITALY,37.98,13.68,MTO,,0
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,7/21/1944,173324,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,PARDUBICE,,50.05,15.75,,,105.6
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,7/24/1943,173445,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,COSENZA,ITALY,39.27,16.25,MTO,,0
A36,,USA,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,7/25/1943,173513,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,LEONFORTE,ITALY,37.63,14.35,MTO,,12
A36,,USA,,,,,22,500 LB GP (GP-M43/M64),,5.5,,,,,7/25/1943,173515,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SANTO STEFANO CAMAS,ITALY,38.02,14.35,MTO,,5.5
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,7/26/1943,173805,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,STEFANO,ITALY,40.78,13.43,MTO,,6
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,7/26/1943,173809,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MILAN,ITALY,45.45,9.15,MTO,,3
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,7/27/1943,174078,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MESSINA STRAITS,ITALY,38,15.58,MTO,,6
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,7/23/1944,174475,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,A/D E OF BUDAPEST,HUNGARY,47.5,19.03,MTO,,2
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,2/12/1945,175026,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,VERONA W M/Y,GREECE,45.43,11,MTO,,209.5
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,7/31/1943,175150,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,46 20 N 013 20 E,ITALY,46.33,13.33,MTO,,3
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,7/24/1944,175376,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,VALENCE LA TRESARERIE A/D [VALENCE],,44.93,4.9,,,65.5
A36,,USA,,,,,2,500 LB GP (GP-M43/M64),,0.5,,,,,7/25/1944,175414,PORETTA AIRFIELD,42.55,ITALY,9.484722,45 00 N 011 40 E,ITALY,45,11.67,MTO,,0.5
LIB,,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,420,4 LB INCENDIARY,,11.34,8/2/1943,175539,OUDNA,36.649608,TUNISIA,10.121936,REGGIO DI CALABRIA/ RAILWAY INSTALLATIONS,GREECE,38.1,15.65,MTO,,44.59
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,2/13/1945,175855,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,GRAZ M/Y,AUSTRIA,47.07,15.43,ETO,,161.6
A36,,USA,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,8/4/1943,176059,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,BAGNARA,ITALY,38.27,15.8,MTO,,12
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/5/1943,176357,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,ROSARNO,ITALY,38.48,15.97,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/6/1943,176383,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,BRONTE,ITALY,37.77,14.83,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/6/1943,176384,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,TROINA,ITALY,37.78,14.6,MTO,,0
A36,,USA,,,,,54,500 LB GP (GP-M43/M64),,13.5,,,,,8/7/1943,176656,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,AGATA,ITALY,38.08,14.63,MTO,,13.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/7/1943,176662,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SAN FRATELLO,ITALY,38.02,14.6,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/7/1943,176663,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MARINO,ITALY,41.77,12.65,MTO,,0
A36,,USA,,,,,28,500 LB GP (GP-M43/M64),,7,,,,,8/8/1943,176952,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,NOVARA DI SICILIA,ITALY,38.02,15.12,MTO,,7
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,8/8/1943,176954,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CESARO,ITALY,37.83,14.7,MTO,,6
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/9/1943,177018,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,AQUINO,ITALY,41.48,13.7,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/10/1943,177292,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,BARCELLONA,ITALY,38.13,15.22,MTO,,0
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,7/26/1944,177447,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,PLOESTI ROMANO - AMERICANO,ROMANIA,44.93,26.05,MTO,,131.25
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/11/1943,177556,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,GIOJOSA,ITALY,38.35,16.28,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/11/1943,177557,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,PIROMO,ITALY,45.53,13.55,MTO,,0
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,8/12/1943,177620,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,PATTI,ITALY,38.13,14.95,MTO,,6
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,7/27/1944,177834,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,BUCHAREST PRAHOVA O/R,ROMANIA,44.42,26.1,MTO,,138
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,8/13/1943,178160,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CAPE TINDARO,ITALY,38.15,15.05,MTO,,8
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/13/1943,178178,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MESSINA,ITALY,38.18,15.57,MTO,,0
A36,,USA,,,,,66,500 LB GP (GP-M43/M64),,16.5,,,,,8/14/1943,178481,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,GIOJA TAURO,ITALY,38.43,15.9,MTO,,16.5
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,8/14/1943,178491,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,S MARINO,ITALY,44.62,11.42,MTO,,4
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/14/1943,178494,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SPADAFORA,ITALY,38.22,15.37,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/14/1943,178495,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,MILAZZO,ITALY,38.2,15.25,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/14/1943,178496,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,ORLANDO,ITALY,38.15,14.73,MTO,,0
LIB,,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,630,4 LB INCENDIARY,,17.01,8/14/1943,178497,OUDNA,36.649608,TUNISIA,10.121936,SAN GIOVANNI,GREECE,38.22,15.22,MTO,,50.76
A36,,USA,,,,,170,500 LB GP (GP-M43/M64),,42.5,,,,,8/15/1943,178542,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SCILLA,ITALY,38.23,15.72,MTO,,42.5
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,2/15/1945,178663,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,ABBAZIA,GREECE,45.32,14.28,MTO,,3
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,2/15/1945,178664,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,FIUME OIL REFINERY,,45.33,14.43,,,221.5
